Township Name,Sale date,Street,Type,Tenure,Storey,Bedrooms,Land area,Built-up,Price,Price PSF
"TAMAN BUKIT KEMPAS, Tampoi, Johor",31/10/2022,JALAN BUKIT KEMPAS 2/3,Terrace House - intermediate,Freehold,2,-,"1,540 sq. ft.",-,"RM 500,000",RM 325
"TAMAN PUTRA PRIMA, Puchong, Selangor",03/03/2023,JALAN PP 5/26,Terrace House - intermediate,Freehold,2,-,"1,173 sq. ft.",-,"RM 590,000",RM 503
"TAMAN PUTRA PRIMA, Puchong, Selangor",24/02/2023,JALAN PP 5/27,Terrace House - intermediate,Freehold,2,-,"1,173 sq. ft.",-,"RM 550,000",RM 469
"TAMAN PUTRA PRIMA, Puchong, Selangor",04/01/2023,JALAN PP 5/15,Terrace House - corner lot,Freehold,2,-,"4,198 sq. ft.",-,"RM 880,000",RM 210
"TAMAN PUTRA PRIMA, Puchong, Selangor",27/12/2022,JALAN PUTRA PRIMA 5/27,Terrace House - intermediate,Freehold,2,-,"1,173 sq. ft.",-,"RM 525,000",RM 448
"TAMAN PUTRA PRIMA, Puchong, Selangor",27/12/2022,JALAN PP 5/15,Terrace House - intermediate,Freehold,2,-,"1,647 sq. ft.",-,"RM 660,000",RM 401
"TAMAN PUTRA PRIMA, Puchong, Selangor",21/12/2022,JALAN PP 5/18,Terrace House - end lot,Freehold,2,-,"2,400 sq. ft.",-,"RM 750,000",RM 313
"TAMAN PUTRA PRIMA, Puchong, Selangor",13/12/2022,JALAN PP 3/14,Terrace House - corner lot,Freehold,2,-,"2,917 sq. ft.",-,"RM 600,000",RM 206
"TAMAN PUTRA PRIMA, Puchong, Selangor",30/11/2022,JALAN PP 2/8,Terrace House - corner lot,Freehold,2,-,"2,750 sq. ft.",-,"RM 1,168,000",RM 425
"TAMAN PUTRA PRIMA, Puchong, Selangor",23/11/2022,JALAN PP 5/25,Terrace House - intermediate,Freehold,2,-,"1,636 sq. ft.",-,"RM 720,000",RM 440
"TAMAN PUTRA PRIMA, Puchong, Selangor",14/11/2022,JALAN PP 2/8,Terrace House - intermediate,Freehold,2,-,"1,432 sq. ft.",-,"RM 800,000",RM 559
"Samudera 1, Seri Manjong, Perak",10/02/2023,-,969 sq. ft.,"RM 223,300",RM 230
"Samudera 1, Seri Manjong, Perak",07/02/2023,-,958 sq. ft.,"RM 231,800",RM 242
"Samudera 1, Seri Manjong, Perak",16/01/2023,-,958 sq. ft.,"RM 232,800",RM 243
"Samudera 1, Seri Manjong, Perak",16/12/2022,-,969 sq. ft.,"RM 222,300",RM 229
"Samudera 1, Seri Manjong, Perak",14/12/2022,-,840 sq. ft.,"RM 201,300",RM 240
"Samudera 1, Seri Manjong, Perak",07/11/2022,-,969 sq. ft.,"RM 222,800",RM 230
"Samudera 1, Seri Manjong, Perak",13/10/2022,-,958 sq. ft.,"RM 232,800",RM 243
"Samudera 1, Seri Manjong, Perak",03/10/2022,-,958 sq. ft.,"RM 231,800",RM 242
"Samudera 1, Seri Manjong, Perak",03/10/2022,-,969 sq. ft.,"RM 222,800",RM 230
"Samudera 1, Seri Manjong, Perak",03/10/2022,-,958 sq. ft.,"RM 233,300",RM 244
"Villa Krystal Apartment, Skudai, Johor",21/02/2023,-,980 sq. ft.,"RM 300,000",RM 306
"Villa Krystal Apartment, Skudai, Johor",21/12/2022,-,980 sq. ft.,"RM 290,000",RM 296
"Villa Krystal Apartment, Skudai, Johor",13/12/2022,-,818 sq. ft.,"RM 240,000",RM 293
"Villa Krystal Apartment, Skudai, Johor",12/12/2022,-,818 sq. ft.,"RM 280,000",RM 342
"Villa Krystal Apartment, Skudai, Johor",30/11/2022,-,818 sq. ft.,"RM 270,000",RM 330
"Villa Krystal Apartment, Skudai, Johor",29/11/2022,-,904 sq. ft.,"RM 220,000",RM 243
"Villa Krystal Apartment, Skudai, Johor",16/11/2022,-,893 sq. ft.,"RM 230,000",RM 258
"Villa Krystal Apartment, Skudai, Johor",15/11/2022,-,893 sq. ft.,"RM 250,000",RM 280
"Villa Krystal Apartment, Skudai, Johor",17/10/2022,-,904 sq. ft.,"RM 270,000",RM 299
"Villa Krystal Apartment, Skudai, Johor",12/10/2022,-,818 sq. ft.,"RM 265,000",RM 324
"Trefoil, Setia Alam, Selangor",03/02/2023,-,484 sq. ft.,"RM 262,300",RM 542
"Trefoil, Setia Alam, Selangor",30/12/2022,-,484 sq. ft.,"RM 320,000",RM 661
"Trefoil, Setia Alam, Selangor",16/12/2022,-,484 sq. ft.,"RM 258,000",RM 533
"Trefoil, Setia Alam, Selangor",05/12/2022,-,484 sq. ft.,"RM 245,000",RM 506
"Trefoil, Setia Alam, Selangor",01/12/2022,-,484 sq. ft.,"RM 250,000",RM 517
"Trefoil, Setia Alam, Selangor",17/11/2022,-,710 sq. ft.,"RM 290,000",RM 408
"Trefoil, Setia Alam, Selangor",02/11/2022,-,484 sq. ft.,"RM 265,000",RM 548
"Trefoil, Setia Alam, Selangor",21/10/2022,-,786 sq. ft.,"RM 450,000",RM 573
"Trefoil, Setia Alam, Selangor",19/10/2022,-,786 sq. ft.,"RM 490,000",RM 623
"Trefoil, Setia Alam, Selangor",19/10/2022,-,484 sq. ft.,"RM 310,000",RM 641
"TAMAN SRI SKUDAI, Skudai, Johor",24/03/2023,JALAN PERAK 7,Terrace House - intermediate,Freehold,1,-,"1,755 sq. ft.",-,"RM 430,000",RM 245
"TAMAN SRI SKUDAI, Skudai, Johor",24/02/2023,JALAN EMAS 7,Terrace House - intermediate,Freehold,1,-,"1,044 sq. ft.",-,"RM 70,000",RM 67
"TAMAN SRI SKUDAI, Skudai, Johor",20/01/2023,JALAN EMAS 13,Terrace House - corner lot,Freehold,1,-,"2,828 sq. ft.",-,"RM 550,000",RM 194
"TAMAN SRI SKUDAI, Skudai, Johor",14/01/2023,JALAN TEMBAGA MERAH 1,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 370,000",RM 240
"TAMAN SRI SKUDAI, Skudai, Johor",12/01/2023,JALAN SUASA 2,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 375,000",RM 244
"TAMAN SRI SKUDAI, Skudai, Johor",09/01/2023,"LOR, JALAN PERAK 5",Semi D,Freehold,2,-,"3,197 sq. ft.",-,"RM 445,000",RM 139
"TAMAN SRI SKUDAI, Skudai, Johor",03/01/2023,"JALAN PERAK 5, LORONG 1",Semi D,Freehold,1,-,"4,130 sq. ft.",-,"RM 670,000",RM 162
"TAMAN SRI SKUDAI, Skudai, Johor",28/12/2022,JALAN EMAS 2,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 370,000",RM 240
"TAMAN SRI SKUDAI, Skudai, Johor",23/12/2022,JALAN EMAS 18,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 370,000",RM 240
"TAMAN SRI SKUDAI, Skudai, Johor",07/11/2022,JALAN EMAS 20,Terrace House - intermediate,Freehold,1,-,"1,539 sq. ft.",-,"RM 230,000",RM 149
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",31/01/2023,JALAN BIYUKU 27/64,Terrace House - intermediate,Freehold,1,-,"2,288 sq. ft.",-,"RM 570,000",RM 249
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",27/12/2022,JALAN PILUS SATU 27/24A,Semi D,Freehold,2.5,-,"3,595 sq. ft.",-,"RM 1,200,000",RM 334
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",21/12/2022,KOTA HARMONI 27/99,Semi D,Freehold,2,-,"3,778 sq. ft.",-,"RM 1,800,000",RM 476
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",07/12/2022,JALAN SUNGAI GONG 27/78,Terrace House - intermediate,Freehold,1,-,"1,650 sq. ft.",-,"RM 410,000",RM 248
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",08/11/2022,JALAN SERI GOMBAK 27/66,Terrace House - intermediate,Freehold,2,-,"1,200 sq. ft.",-,"RM 499,000",RM 416
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",06/11/2022,JALAN 27/64,Terrace House - intermediate,Freehold,1,-,"1,200 sq. ft.",-,"RM 415,000",RM 346
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",25/10/2022,JALAN SUNGAI CINICIN SATU 27/57B,Terrace House - intermediate,Freehold,2,-,"1,650 sq. ft.",-,"RM 670,000",RM 406
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",18/10/2022,JALAN PAYA LEBAR 27/10D,Semi D,Freehold,2,-,"3,595 sq. ft.",-,"RM 1,200,000",RM 334
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",17/10/2022,JALAN DUSUN KUBUNG 27/83,Terrace House - intermediate,Freehold,2,-,"1,650 sq. ft.",-,"RM 350,000",RM 212
"SEKSYEN 27 SHAH ALAM, Shah Alam, Selangor",14/10/2022,JALAN KELASA 27/56,Terrace House - intermediate,Freehold,2,-,"1,650 sq. ft.",-,"RM 250,000",RM 152
"TAS, Kuantan, Pahang",27/02/2023,JALAN TAS 8,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 100,000",RM 93
"TAS, Kuantan, Pahang",03/02/2023,JALAN TAS 6,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 180,000",RM 167
"TAS, Kuantan, Pahang",19/01/2023,JALAN 40,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 210,000",RM 194
"TAS, Kuantan, Pahang",17/01/2023,JALAN TAS 18,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 205,000",RM 190
"TAS, Kuantan, Pahang",03/01/2023,JALAN TAS 12,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 180,000",RM 167
"TAS, Kuantan, Pahang",07/12/2022,JALAN TAS 3,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 180,000",RM 167
"TAS, Kuantan, Pahang",24/11/2022,LORONG TAS 26,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 115,000",RM 106
"TAS, Kuantan, Pahang",17/11/2022,LORONG TAS 18,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 120,000",RM 111
"TAS, Kuantan, Pahang",15/11/2022,JALAN TAS 3,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 160,000",RM 148
"TAS, Kuantan, Pahang",08/11/2022,JALAN TAS 7,Terrace House - intermediate,Freehold,1,-,"1,080 sq. ft.",-,"RM 170,000",RM 157
"TAMAN PANDAN INDAH, Ampang, Selangor",22/12/2022,JALAN PANDAN INDAH 4/15,Town House,Leasehold,2,-,"1,087 sq. ft.",-,"RM 400,000",RM 368
"TAMAN PANDAN INDAH, Ampang, Selangor",15/11/2022,JALAN PANDAN INDAH 4/15,Town House,Leasehold,2,-,980 sq. ft.,-,"RM 700,000",RM 714
"TAMAN PANDAN INDAH, Ampang, Selangor",09/11/2022,JALAN PANDAN INDAH 18,Terrace House - intermediate,Leasehold,2,-,"1,080 sq. ft.",-,"RM 600,000",RM 556
"TAMAN PANDAN INDAH, Ampang, Selangor",09/11/2022,JALAN PANDAN INDAH 4/16,Terrace House - end lot,Leasehold,2,-,"1,076 sq. ft.",-,"RM 680,000",RM 632
"TAMAN PANDAN INDAH, Ampang, Selangor",07/11/2022,JALAN P INDAH 1/6,Town House,Leasehold,2,-,710 sq. ft.,-,"RM 400,000",RM 563
"TAMAN PANDAN INDAH, Ampang, Selangor",04/11/2022,JALAN INDAH 6/3,Town House,Leasehold,2,-,"1,356 sq. ft.",-,"RM 405,000",RM 299
"TAMAN PANDAN INDAH, Ampang, Selangor",28/10/2022,JALAN PANDAN INDAH 1/11,Terrace House - intermediate,Leasehold,2,-,"1,679 sq. ft.",-,"RM 1,150,000",RM 685
"TAMAN PANDAN INDAH, Ampang, Selangor",28/10/2022,JALAN PANDAN INDAH 9,Terrace House - intermediate,Leasehold,2,-,"1,080 sq. ft.",-,"RM 535,000",RM 495
"TAMAN PANDAN INDAH, Ampang, Selangor",26/10/2022,JALAN PANDAN INDAH 6/7,Town House,Leasehold,2,-,"1,528 sq. ft.",-,"RM 440,000",RM 288
"TAMAN PANDAN INDAH, Ampang, Selangor",28/09/2022,JALAN PANDAN INDAH 1/8,Terrace House - corner lot,Leasehold,2,-,"3,208 sq. ft.",-,"RM 1,328,000",RM 414
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",10/02/2023,JALAN GAMELAN 1/2,Terrace House - intermediate,Freehold,1,-,"1,195 sq. ft.",-,"RM 225,000",RM 188
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",13/01/2023,LORONG GEMALAN 1/5,Terrace House - intermediate,Freehold,1,-,"1,195 sq. ft.",-,"RM 225,000",RM 188
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",13/01/2023,JALAN INANG,Terrace House - intermediate,Freehold,1,-,"1,200 sq. ft.",-,"RM 180,000",RM 150
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",04/01/2023,LORONG KUDA KEPANG 3,Terrace House - intermediate,Freehold,1,-,"1,195 sq. ft.",-,"RM 150,000",RM 126
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",28/12/2022,JALAN BUNGA RAMPAI 2,Terrace House - intermediate,Freehold,1,-,"1,195 sq. ft.",-,"RM 208,000",RM 174
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",27/12/2022,LORONG SERAMPANG 4,Terrace House - corner lot,Freehold,1,-,"2,887 sq. ft.",-,"RM 245,000",RM 85
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",25/12/2022,LORONG GAMELAN 1/4,Terrace House - intermediate,Freehold,1,-,"1,195 sq. ft.",-,"RM 200,000",RM 167
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",15/12/2022,LORONG BUNGA RAMPAI 9,Terrace House - intermediate,Freehold,1,-,"1,200 sq. ft.",-,"RM 205,000",RM 171
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",12/12/2022,LORONG MAK YONG 2,Terrace House - intermediate,Freehold,1,-,"1,200 sq. ft.",-,"RM 164,000",RM 137
"TAMAN RIA JAYA FASA 1, Sungai Petani, Kedah",12/12/2022,LORONG BUNGA RAMPAI 4,Terrace House - intermediate,Freehold,1,-,"1,200 sq. ft.",-,"RM 180,000",RM 150
"BANDAR SRI INDAH, Tawau, Sabah",27/02/2023,JALAN APAS,Terrace House - intermediate,Leasehold,2,-,"1,353 sq. ft.",-,"RM 380,000",RM 281
"BANDAR SRI INDAH, Tawau, Sabah",22/02/2023,JALAN APAS,Bungalow,Leasehold,2.5,-,"4,981 sq. ft.",-,"RM 950,000",RM 191
"BANDAR SRI INDAH, Tawau, Sabah",06/02/2023,JALAN APAS,Terrace House - corner lot,Leasehold,2,-,"3,536 sq. ft.",-,"RM 450,000",RM 127
"BANDAR SRI INDAH, Tawau, Sabah",11/01/2023,JALAN APAS,Terrace House - intermediate,Leasehold,1,-,"1,600 sq. ft.",-,"RM 290,000",RM 181
"BANDAR SRI INDAH, Tawau, Sabah",04/01/2023,"LOT 1172, JALAN APAS",Terrace House - intermediate,Leasehold,2,-,"1,800 sq. ft.",-,"RM 400,000",RM 222
"BANDAR SRI INDAH, Tawau, Sabah",04/01/2023,BATU 10 JALAN APAS,Terrace House - end lot,Leasehold,1,-,"2,400 sq. ft.",-,"RM 350,000",RM 146
"BANDAR SRI INDAH, Tawau, Sabah",30/12/2022,JALAN APAS,Bungalow,Leasehold,2.5,-,"9,685 sq. ft.",-,"RM 1,527,533",RM 158
"BANDAR SRI INDAH, Tawau, Sabah",29/12/2022,JALAN APAS,Terrace House - intermediate,Leasehold,2,-,"1,800 sq. ft.",-,"RM 420,000",RM 233
"BANDAR SRI INDAH, Tawau, Sabah",20/12/2022,JALAN APAS,Terrace House - corner lot,Leasehold,2,-,"5,017 sq. ft.",-,"RM 400,000",RM 80
"BANDAR SRI INDAH, Tawau, Sabah",01/12/2022,JALAN APAS,Terrace House - corner lot,Leasehold,2,-,"4,397 sq. ft.",-,"RM 560,000",RM 127
"Gravit8, Port Klang, Selangor",28/12/2022,-,635 sq. ft.,"RM 400,000",RM 630
"Gravit8, Port Klang, Selangor",14/12/2022,-,"1,087 sq. ft.","RM 664,137",RM 611
"Gravit8, Port Klang, Selangor",04/12/2022,-,"1,087 sq. ft.","RM 665,118",RM 612
"Gravit8, Port Klang, Selangor",04/12/2022,-,"1,550 sq. ft.","RM 883,881",RM 570
"Gravit8, Port Klang, Selangor",09/11/2022,-,"1,152 sq. ft.","RM 682,776",RM 593
"Gravit8, Port Klang, Selangor",05/11/2022,-,872 sq. ft.,"RM 544,995",RM 625
"Gravit8, Port Klang, Selangor",05/11/2022,-,"1,152 sq. ft.","RM 700,434",RM 608
"Gravit8, Port Klang, Selangor",27/10/2022,-,872 sq. ft.,"RM 556,000",RM 638
"Gravit8, Port Klang, Selangor",26/10/2022,-,872 sq. ft.,"RM 396,000",RM 454
"Gravit8, Port Klang, Selangor",14/10/2022,-,"1,238 sq. ft.","RM 744,579",RM 601
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",10/01/2023,-,"1,216 sq. ft.","RM 360,000",RM 296
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",05/01/2023,-,570 sq. ft.,"RM 280,000",RM 491
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",05/01/2023,-,570 sq. ft.,"RM 280,000",RM 491
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",27/12/2022,-,"1,378 sq. ft.","RM 400,000",RM 290
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",05/12/2022,-,"1,033 sq. ft.","RM 400,000",RM 387
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",02/12/2022,-,"1,033 sq. ft.","RM 380,000",RM 368
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",24/11/2022,-,"1,001 sq. ft.","RM 325,000",RM 325
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",28/10/2022,-,"1,004 sq. ft.","RM 380,000",RM 378
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",27/10/2022,-,915 sq. ft.,"RM 330,000",RM 361
"Nusa Heights (Nusa Puncak), Iskandar Puteri (Nusajaya), Johor",07/10/2022,-,"1,356 sq. ft.","RM 420,000",RM 310
"Greenfield Regency, Tampoi, Johor",13/02/2023,-,603 sq. ft.,"RM 215,000",RM 357
"Greenfield Regency, Tampoi, Johor",14/12/2022,-,474 sq. ft.,"RM 250,000",RM 527
"Greenfield Regency, Tampoi, Johor",26/11/2022,-,603 sq. ft.,"RM 240,000",RM 398
"Greenfield Regency, Tampoi, Johor",22/11/2022,-,474 sq. ft.,"RM 200,000",RM 422
"Greenfield Regency, Tampoi, Johor",22/11/2022,-,"1,055 sq. ft.","RM 400,000",RM 379
"Greenfield Regency, Tampoi, Johor",21/11/2022,-,474 sq. ft.,"RM 250,000",RM 527
"Greenfield Regency, Tampoi, Johor",02/11/2022,-,947 sq. ft.,"RM 435,000",RM 459
"Greenfield Regency, Tampoi, Johor",22/10/2022,-,603 sq. ft.,"RM 270,000",RM 448
"Greenfield Regency, Tampoi, Johor",04/10/2022,-,474 sq. ft.,"RM 270,000",RM 570
"Greenfield Regency, Tampoi, Johor",23/09/2022,-,"2,013 sq. ft.","RM 600,000",RM 298
"Sri Saujana, Georgetown, Penang",22/12/2022,-,646 sq. ft.,"RM 210,000",RM 325
"Sri Saujana, Georgetown, Penang",09/12/2022,-,646 sq. ft.,"RM 300,000",RM 464
"Sri Saujana, Georgetown, Penang",08/12/2022,-,570 sq. ft.,"RM 189,000",RM 332
"Sri Saujana, Georgetown, Penang",24/11/2022,-,570 sq. ft.,"RM 280,000",RM 491
"Sri Saujana, Georgetown, Penang",23/11/2022,-,646 sq. ft.,"RM 270,000",RM 418
"Sri Saujana, Georgetown, Penang",21/11/2022,-,646 sq. ft.,"RM 273,000",RM 423
"Sri Saujana, Georgetown, Penang",16/11/2022,-,667 sq. ft.,"RM 223,000",RM 334
"Sri Saujana, Georgetown, Penang",12/11/2022,-,570 sq. ft.,"RM 220,000",RM 386
"Sri Saujana, Georgetown, Penang",04/11/2022,-,646 sq. ft.,"RM 220,000",RM 341
"Sri Saujana, Georgetown, Penang",03/11/2022,-,646 sq. ft.,"RM 220,000",RM 341
"SIERRA PERDANA, Masai, Johor",28/11/2022,JALAN SIERRA PERDANA 2/11,Terrace House - intermediate,Freehold,2,-,"1,173 sq. ft.",-,"RM 440,000",RM 375
"SIERRA PERDANA, Masai, Johor",24/11/2022,JALAN SIERRA PERDANA 1/13,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 380,000",RM 292
"SIERRA PERDANA, Masai, Johor",22/11/2022,JALAN SIERRA PERDANA 1/5,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 410,000",RM 315
"SIERRA PERDANA, Masai, Johor",17/11/2022,JALAN SIERRA PERDANA 1/6,Terrace House - intermediate,Freehold,1,-,"1,302 sq. ft.",-,"RM 360,000",RM 277
"SIERRA PERDANA, Masai, Johor",15/11/2022,JALAN SIERRA PERDANA 3/16,Terrace House - intermediate,Freehold,2,-,"1,302 sq. ft.",-,"RM 500,000",RM 384
"SIERRA PERDANA, Masai, Johor",09/11/2022,JALAN SIERRA PERDANA 3/17,Terrace House - intermediate,Freehold,2,-,"1,302 sq. ft.",-,"RM 270,000",RM 207
"SIERRA PERDANA, Masai, Johor",20/10/2022,JALAN SIERRA PERDANA 3/14,Terrace House - intermediate,Freehold,2,-,"1,302 sq. ft.",-,"RM 498,000",RM 382
"SIERRA PERDANA, Masai, Johor",17/10/2022,JALAN SIERRA PERDANA 1/9,Terrace House - intermediate,Freehold,1.5,-,"1,302 sq. ft.",-,"RM 400,000",RM 307
"SIERRA PERDANA, Masai, Johor",05/10/2022,JALAN SIERRA PERDANA 2/2,Terrace House - intermediate,Freehold,2,-,"1,173 sq. ft.",-,"RM 510,000",RM 435
"SIERRA PERDANA, Masai, Johor",14/09/2022,JALAN SIERRA PERDANA 1/11,Terrace House - intermediate,Freehold,1.5,-,"1,302 sq. ft.",-,"RM 320,000",RM 246
"GOODVIEW HEIGHTS, Kajang, Selangor",17/03/2023,JALAN GOOD VIEW 2,Terrace House - intermediate,Freehold,2,-,"1,647 sq. ft.",-,"RM 738,000",RM 448
"GOODVIEW HEIGHTS, Kajang, Selangor",13/02/2023,JALAN GOODVIEW HEIGHTS 10,Semi D,Freehold,2,-,"3,305 sq. ft.",-,"RM 1,519,100",RM 460
"GOODVIEW HEIGHTS, Kajang, Selangor",19/01/2023,JALAN GOODVIEW HEIGHTS 10,Semi D,Freehold,2,-,"3,498 sq. ft.",-,"RM 1,599,500",RM 457
"GOODVIEW HEIGHTS, Kajang, Selangor",18/01/2023,JALAN GOODVIEW 3,Terrace House - intermediate,Freehold,2,-,"1,647 sq. ft.",-,"RM 918,000",RM 557
"GOODVIEW HEIGHTS, Kajang, Selangor",16/01/2023,JALAN GOODVIEW HEIGHTS 10,Semi D,Freehold,2,-,"3,498 sq. ft.",-,"RM 1,599,500",RM 457
"GOODVIEW HEIGHTS, Kajang, Selangor",09/01/2023,JALAN GOODVIEW HEIGHTS 10,Semi D,Freehold,2,-,"3,498 sq. ft.",-,"RM 1,599,500",RM 457
"GOODVIEW HEIGHTS, Kajang, Selangor",05/01/2023,JALAN GOOD VIEW 3,Terrace House - intermediate,Freehold,2,-,"1,647 sq. ft.",-,"RM 720,000",RM 437
"GOODVIEW HEIGHTS, Kajang, Selangor",13/12/2022,GODDVIEW HEIGHTS,Terrace House - intermediate,Freehold,2,-,"1,765 sq. ft.",-,"RM 1,000,000",RM 567
"GOODVIEW HEIGHTS, Kajang, Selangor",07/12/2022,GODDVIEW HEIGHTS,Terrace House - intermediate,Freehold,2,-,"1,647 sq. ft.",-,"RM 718,000",RM 436
"GOODVIEW HEIGHTS, Kajang, Selangor",07/12/2022,"GOOD VIEW HEIGHT, SG LONG SOUTH",Terrace House - intermediate,Freehold,2,-,"1,647 sq. ft.",-,"RM 710,000",RM 431
"M RESIDENCE, Rawang, Selangor",10/02/2023,JALAN MR 1/9,Terrace House - corner lot,Freehold,2,-,"3,315 sq. ft.",-,"RM 550,000",RM 166
"M RESIDENCE, Rawang, Selangor",13/01/2023,JALAN MR 1/11,Terrace House - corner lot,Freehold,2,-,"2,831 sq. ft.",-,"RM 550,000",RM 194
"M RESIDENCE, Rawang, Selangor",23/12/2022,JALAN MR 1/28,Terrace House - intermediate,Freehold,2,-,"1,765 sq. ft.",-,"RM 700,000",RM 397
"M RESIDENCE, Rawang, Selangor",12/12/2022,JALAN MR 1/10,Terrace House - intermediate,Freehold,2,-,"1,259 sq. ft.",-,"RM 480,000",RM 381
"M RESIDENCE, Rawang, Selangor",06/12/2022,JALAN MR 1/12,Terrace House - intermediate,Freehold,2,-,"1,259 sq. ft.",-,"RM 468,000",RM 372
"M RESIDENCE, Rawang, Selangor",06/12/2022,JALAN MR 1/12,Terrace House - intermediate,Freehold,2,-,"1,259 sq. ft.",-,"RM 468,000",RM 372
"M RESIDENCE, Rawang, Selangor",29/11/2022,JALAN MR 1/27,Terrace House - intermediate,Freehold,2,-,"1,760 sq. ft.",-,"RM 580,000",RM 330
"M RESIDENCE, Rawang, Selangor",29/11/2022,JALAN MR 1/18,Terrace House - intermediate,Freehold,2,-,"1,760 sq. ft.",-,"RM 645,000",RM 366
"M RESIDENCE, Rawang, Selangor",22/11/2022,JALAN MR 1/28,Terrace House - intermediate,Freehold,2,-,"1,765 sq. ft.",-,"RM 570,000",RM 323
"M RESIDENCE, Rawang, Selangor",21/10/2022,JALAN MR 1/13,Terrace House - intermediate,Freehold,2,-,"1,259 sq. ft.",-,"RM 438,000",RM 348
"TAMAN PUTRA PERDANA, Puchong, Selangor",29/12/2022,JALAN PP 2/7,Terrace House - intermediate,Leasehold,2,-,"1,400 sq. ft.",-,"RM 400,000",RM 286
"TAMAN PUTRA PERDANA, Puchong, Selangor",16/12/2022,JALAN PP 15/8,Terrace House - intermediate,Leasehold,2,-,"1,170 sq. ft.",-,"RM 440,000",RM 376
"TAMAN PUTRA PERDANA, Puchong, Selangor",09/12/2022,JALAN PP 15/7,Terrace House - corner lot,Leasehold,2.5,-,"4,014 sq. ft.",-,"RM 510,000",RM 127
"TAMAN PUTRA PERDANA, Puchong, Selangor",01/12/2022,JALAN PP 14/6,Terrace House - corner lot,Leasehold,2.5,-,"2,849 sq. ft.",-,"RM 375,000",RM 132
"TAMAN PUTRA PERDANA, Puchong, Selangor",04/11/2022,JALAN PP 7/1,Cluster House,Leasehold,2,-,"2,064 sq. ft.",-,"RM 470,000",RM 228
"TAMAN PUTRA PERDANA, Puchong, Selangor",27/10/2022,JALAN PP 13/9,Terrace House - intermediate,Leasehold,2,-,"1,286 sq. ft.",-,"RM 370,000",RM 288
"TAMAN PUTRA PERDANA, Puchong, Selangor",20/10/2022,JALAN PUTRA PERDANA 3/20,Cluster House,Leasehold,2,-,"2,678 sq. ft.",-,"RM 650,000",RM 243
"TAMAN PUTRA PERDANA, Puchong, Selangor",14/10/2022,JALAN PP 2/6,Terrace House - intermediate,Leasehold,2,-,"1,551 sq. ft.",-,"RM 430,000",RM 277
